segment_filename	start_time	end_time	transcription
c0945c459f6f63836f53b57534e7fd76_seg2.wav	1.5	3.0	
792e4678cbf6916c198f8c1b168125aa_seg0.wav	0.0	1.5	teraz z ale
792e4678cbf6916c198f8c1b168125aa_seg1.wav	0.75	2.25	w zależności od tego co
792e4678cbf6916c198f8c1b168125aa_seg2.wav	1.5	3.0	co zrobią dzieciaki
792e4678cbf6916c198f8c1b168125aa_seg3.wav	2.25	3.75	będą
792e4678cbf6916c198f8c1b168125aa_seg4.wav	3.0	4.5	odpowiednie testy
792e4678cbf6916c198f8c1b168125aa_seg5.wav	3.75	5.25	i różne konsekwencje
792e4678cbf6916c198f8c1b168125aa_seg6.wav	4.5	6.0	sekwencja
792e4678cbf6916c198f8c1b168125aa_seg7.wav	5.25	6.75	
c52a550ca8f7e398f8907137081feab1_seg0.wav	0.0	1.5	Przyrzekam
e4450d7eb8a0670e509551d6ca2b1b9e_seg0.wav	0.0	1.5	nie dostrzegł wie
e4450d7eb8a0670e509551d6ca2b1b9e_seg1.wav	0.75	2.25	w jej towarzystwie
e4450d7eb8a0670e509551d6ca2b1b9e_seg2.wav	1.5	3.0	blondynki
e4450d7eb8a0670e509551d6ca2b1b9e_seg3.wav	2.25	3.75	
7600e053a2cc992655d98dd42c373068_seg0.wav	0.0	1.5	luty
7600e053a2cc992655d98dd42c373068_seg1.wav	0.75	2.25	17
7600e053a2cc992655d98dd42c373068_seg2.wav	1.5	3.0	
38d0ccda24a87461c9ce2705f50342cf_seg0.wav	0.0	1.5	o zdanie na
38d0ccda24a87461c9ce2705f50342cf_seg1.wav	0.75	2.25	
38d0ccda24a87461c9ce2705f50342cf_seg2.wav	1.5	3.0	mało dech w piersi
38d0ccda24a87461c9ce2705f50342cf_seg3.wav	2.25	3.75	pierwszy młodego gryfon
38d0ccda24a87461c9ce2705f50342cf_seg4.wav	3.0	4.5	Iwona
b7a753731668daa2763ba8c814ac17f5_seg0.wav	0.0	1.5	ona oznajmiła
b7a753731668daa2763ba8c814ac17f5_seg1.wav	0.75	2.25	gestem że
b7a753731668daa2763ba8c814ac17f5_seg2.wav	1.5	3.0	że chciałaby także coś
b7a753731668daa2763ba8c814ac17f5_seg3.wav	2.25	3.75	że coś robić
b7a753731668daa2763ba8c814ac17f5_seg4.wav	3.0	4.5	
4789f8ffbc79987a877364848105e894_seg0.wav	0.0	1.5	przespałeś bez
4789f8ffbc79987a877364848105e894_seg1.wav	0.75	2.25	bez mała całą dobę
4789f8ffbc79987a877364848105e894_seg2.wav	1.5	3.0	młody Smyku
4789f8ffbc79987a877364848105e894_seg3.wav	2.25	3.75	Smyku
4789f8ffbc79987a877364848105e894_seg4.wav	3.0	4.5	miało powitanie
4789f8ffbc79987a877364848105e894_seg5.wav	3.75	5.25	
c465a7d554e49958688cc661bb8c2c1a_seg0.wav	0.0	1.5	zawieszony
c465a7d554e49958688cc661bb8c2c1a_seg1.wav	0.75	2.25	pomiędzy świata
c465a7d554e49958688cc661bb8c2c1a_seg2.wav	1.5	3.0	tatami
c465a7d554e49958688cc661bb8c2c1a_seg3.wav	2.25	3.75	dziecięcym a dojrzały
c465a7d554e49958688cc661bb8c2c1a_seg4.wav	3.0	4.5	leżałem
4770db65e16d79f4267947e6d5109d41_seg0.wav	0.0	1.5	Przecież to nie
4770db65e16d79f4267947e6d5109d41_seg1.wav	0.75	2.25	dom do którego
4770db65e16d79f4267947e6d5109d41_seg2.wav	1.5	3.0	trafiasz opis
4770db65e16d79f4267947e6d5109d41_seg3.wav	2.25	3.75	opisuje ciebie i
4770db65e16d79f4267947e6d5109d41_seg4.wav	3.0	4.5	twoją osobowość
4770db65e16d79f4267947e6d5109d41_seg5.wav	3.75	5.25	a ty sam
4770db65e16d79f4267947e6d5109d41_seg6.wav	4.5	6.0	sam
cacfe1eff44f7846954c9eee3fee2605_seg0.wav	0.0	1.5	A właśnie ma
cacfe1eff44f7846954c9eee3fee2605_seg1.wav	0.75	2.25	może dlatego
cacfe1eff44f7846954c9eee3fee2605_seg2.wav	1.5	3.0	dałaś
cacfe1eff44f7846954c9eee3fee2605_seg3.wav	2.25	3.75	dałaś się sfotografować
cacfe1eff44f7846954c9eee3fee2605_seg4.wav	3.0	4.5	Prowadź nago
cacfe1eff44f7846954c9eee3fee2605_seg5.wav	3.75	5.25	
2c4bd4a2bd38ddbd3793f3440ca4304d_seg0.wav	0.0	1.5	a nie bo nie może się
2c4bd4a2bd38ddbd3793f3440ca4304d_seg1.wav	0.75	2.25	się kiwać
2c4bd4a2bd38ddbd3793f3440ca4304d_seg2.wav	1.5	3.0	
916044ed9195b9a0c0d8333a1a6cf436_seg0.wav	0.0	1.5	nawet teraz
916044ed9195b9a0c0d8333a1a6cf436_seg1.wav	0.75	2.25	teraz gdy o nim
916044ed9195b9a0c0d8333a1a6cf436_seg2.wav	1.5	3.0	wspominam
916044ed9195b9a0c0d8333a1a6cf436_seg3.wav	2.25	3.75	zimne dreszcze
916044ed9195b9a0c0d8333a1a6cf436_seg4.wav	3.0	4.5	nie przyjmuje
916044ed9195b9a0c0d8333a1a6cf436_seg5.wav	3.75	5.25	
6d3fa9747f2ebea611a4910c049b2011_seg0.wav	0.0	1.5	na rogu stoimy
6d3fa9747f2ebea611a4910c049b2011_seg1.wav	0.75	2.25	mój powóz
6d3fa9747f2ebea611a4910c049b2011_seg2.wav	1.5	3.0	
971638d6ded2b6d32d4ca69871424165_seg0.wav	0.0	1.5	to było słodkie
971638d6ded2b6d32d4ca69871424165_seg1.wav	0.75	2.25	jak się troszczył
971638d6ded2b6d32d4ca69871424165_seg2.wav	1.5	3.0	ale zdecydowanie
971638d6ded2b6d32d4ca69871424165_seg3.wav	2.25	3.75	nie robił z tego w
971638d6ded2b6d32d4ca69871424165_seg4.wav	3.0	4.5	większe Halloween
971638d6ded2b6d32d4ca69871424165_seg5.wav	3.75	5.25	trzeba było
971638d6ded2b6d32d4ca69871424165_seg6.wav	4.5	6.0	
de42d1b2dca6e0c20cacf5e287c0c0fd_seg0.wav	0.0	1.5	widzicie że
de42d1b2dca6e0c20cacf5e287c0c0fd_seg1.wav	0.75	2.25	że schodzi z platformy
de42d1b2dca6e0c20cacf5e287c0c0fd_seg2.wav	1.5	3.0	formy rozgląda
de42d1b2dca6e0c20cacf5e287c0c0fd_seg3.wav	2.25	3.75	wygląda się podchodź
de42d1b2dca6e0c20cacf5e287c0c0fd_seg4.wav	3.0	4.5	podchodzi do Stana
de42d1b2dca6e0c20cacf5e287c0c0fd_seg5.wav	3.75	5.25	który stanowcze nie
de42d1b2dca6e0c20cacf5e287c0c0fd_seg6.wav	4.5	6.0	to nie jest aż tak umiesz
de42d1b2dca6e0c20cacf5e287c0c0fd_seg7.wav	5.25	6.75	i mówi
de42d1b2dca6e0c20cacf5e287c0c0fd_seg8.wav	6.0	7.5	
1d16f2827b3c3d018ef42b259faba8f0_seg0.wav	0.0	1.5	ale jak żywy
1d16f2827b3c3d018ef42b259faba8f0_seg1.wav	0.75	2.25	wydaje się prawdziwe
1d16f2827b3c3d018ef42b259faba8f0_seg2.wav	1.5	3.0	
a61bf6b2692ca728e9cd637190ce98a6_seg0.wav	0.0	1.5	oho
a61bf6b2692ca728e9cd637190ce98a6_seg1.wav	0.75	2.25	po nim już miejsc
a61bf6b2692ca728e9cd637190ce98a6_seg2.wav	1.5	3.0	miejsce zastygła
a61bf6b2692ca728e9cd637190ce98a6_seg3.wav	2.25	3.75	wyruszył Przedświt
a61bf6b2692ca728e9cd637190ce98a6_seg4.wav	3.0	4.5	Witam
a342c3e9a062d13a67e9d1fdff4a96e1_seg0.wav	0.0	1.5	mógłby mnie na rys
a342c3e9a062d13a67e9d1fdff4a96e1_seg1.wav	0.75	2.25	narysować zamknięty
a342c3e9a062d13a67e9d1fdff4a96e1_seg2.wav	1.5	3.0	świętymi oczyma
a342c3e9a062d13a67e9d1fdff4a96e1_seg3.wav	2.25	3.75	
ab3317dda4cbea98757f5f3e9aaed4c5_seg0.wav	0.0	1.5	jeszcze się zmieni
ab3317dda4cbea98757f5f3e9aaed4c5_seg1.wav	0.75	2.25	nie dostałem
ab3317dda4cbea98757f5f3e9aaed4c5_seg2.wav	1.5	3.0	
70f84389569218a9d23e0f3d95ce8744_seg0.wav	0.0	1.5	teraz wiem
70f84389569218a9d23e0f3d95ce8744_seg1.wav	0.75	2.25	że tak nie jest
70f84389569218a9d23e0f3d95ce8744_seg2.wav	1.5	3.0	jest
56b0fd8f07ec19a960e07306c72b637a_seg0.wav	0.0	1.5	i wygadać się
56b0fd8f07ec19a960e07306c72b637a_seg1.wav	0.75	2.25	też możesz
56b0fd8f07ec19a960e07306c72b637a_seg2.wav	1.5	3.0	potrafię dochować
56b0fd8f07ec19a960e07306c72b637a_seg3.wav	2.25	3.75	tajemnice
56b0fd8f07ec19a960e07306c72b637a_seg4.wav	3.0	4.5	
53226bdb50d8a907b8a57f9f77521c1e_seg0.wav	0.0	1.5	teraz to
53226bdb50d8a907b8a57f9f77521c1e_seg1.wav	0.75	2.25	Wszystko minęło
53226bdb50d8a907b8a57f9f77521c1e_seg2.wav	1.5	3.0	
e36e56984f49653e71bce8c3f3017832_seg0.wav	0.0	1.5	nic tylko dziew
e36e56984f49653e71bce8c3f3017832_seg1.wav	0.75	2.25	drzewko Służewo
e36e56984f49653e71bce8c3f3017832_seg2.wav	1.5	3.0	
1e2a2e4c7a7a5deee948331c03786342_seg0.wav	0.0	1.5	nikt inny nie
1e2a2e4c7a7a5deee948331c03786342_seg1.wav	0.75	2.25	Nie wpadłbym na tak
1e2a2e4c7a7a5deee948331c03786342_seg2.wav	1.5	3.0	na taki pomysł
1e2a2e4c7a7a5deee948331c03786342_seg3.wav	2.25	3.75	
ca3285e5aa5cd1ab8d63e9959122d748_seg0.wav	0.0	1.5	ten temat interes
ca3285e5aa5cd1ab8d63e9959122d748_seg1.wav	0.75	2.25	interesował go
ca3285e5aa5cd1ab8d63e9959122d748_seg2.wav	1.5	3.0	stało się tedy
ca3285e5aa5cd1ab8d63e9959122d748_seg3.wav	2.25	3.75	wymownym
ca3285e5aa5cd1ab8d63e9959122d748_seg4.wav	3.0	4.5	
d76a269e47b09b705a4c1bb661fe003c_seg0.wav	0.0	1.5	nie było to jest
d76a269e47b09b705a4c1bb661fe003c_seg1.wav	0.75	2.25	jednak nic z
d76a269e47b09b705a4c1bb661fe003c_seg2.wav	1.5	3.0	czy my bylibyśmy w
d76a269e47b09b705a4c1bb661fe003c_seg3.wav	2.25	3.75	w stanie sobie poradzi
d76a269e47b09b705a4c1bb661fe003c_seg4.wav	3.0	4.5	poradzić
d76a269e47b09b705a4c1bb661fe003c_seg5.wav	3.75	5.25	
8759eb838526b452d538935e98863160_seg0.wav	0.0	1.5	brak kosztów
8759eb838526b452d538935e98863160_seg1.wav	0.75	2.25	licencyjnych film
8759eb838526b452d538935e98863160_seg2.wav	1.5	3.0	firm trzecich
8759eb838526b452d538935e98863160_seg3.wav	2.25	3.75	
6e681d2b6b8d224537627db81c640037_seg0.wav	0.0	1.5	tymczasem inni
6e681d2b6b8d224537627db81c640037_seg1.wav	0.75	2.25	nie wyciągali na
6e681d2b6b8d224537627db81c640037_seg2.wav	1.5	3.0	na pokład jakiegoś
6e681d2b6b8d224537627db81c640037_seg3.wav	2.25	3.75	właściwego mężczyznę
6e681d2b6b8d224537627db81c640037_seg4.wav	3.0	4.5	mężczyzna
1a562eca8346e61c47bb794cf5e7194d_seg0.wav	0.0	1.5	więc to dlatego
1a562eca8346e61c47bb794cf5e7194d_seg1.wav	0.75	2.25	tego pan zachowywał
1a562eca8346e61c47bb794cf5e7194d_seg2.wav	1.5	3.0	bywał się tak dziwnie
1a562eca8346e61c47bb794cf5e7194d_seg3.wav	2.25	3.75	sygnałowej wierzy
1a562eca8346e61c47bb794cf5e7194d_seg4.wav	3.0	4.5	wierzę
50d559b52cb199657922d841ea8828df_seg0.wav	0.0	1.5	Uśmiechnęłam się do
50d559b52cb199657922d841ea8828df_seg1.wav	0.75	2.25	delikatnie
50d559b52cb199657922d841ea8828df_seg2.wav	1.5	3.0	jednak
50d559b52cb199657922d841ea8828df_seg3.wav	2.25	3.75	we wnętrzu cała
50d559b52cb199657922d841ea8828df_seg4.wav	3.0	4.5	Skręcam przez nerwy
50d559b52cb199657922d841ea8828df_seg5.wav	3.75	5.25	nerwów
7fb2f0f23b9934462e19dcbb27cc4640_seg0.wav	0.0	1.5	Praktyka czyni
7fb2f0f23b9934462e19dcbb27cc4640_seg1.wav	0.75	2.25	czyni mistrza
7fb2f0f23b9934462e19dcbb27cc4640_seg2.wav	1.5	3.0	
fe262ad536f9693b4d9de77677e1d7ab_seg0.wav	0.0	1.5	rzeczywiście
fe262ad536f9693b4d9de77677e1d7ab_seg1.wav	0.75	2.25	zdumiewający
fe262ad536f9693b4d9de77677e1d7ab_seg2.wav	1.5	3.0	zbieg okoliczności
fe262ad536f9693b4d9de77677e1d7ab_seg3.wav	2.25	3.75	pyszności
ce9c12ff7ee2a3b2f3ee0e58d7370b84_seg0.wav	0.0	1.5	Zresztą nie
ce9c12ff7ee2a3b2f3ee0e58d7370b84_seg1.wav	0.75	2.25	odbiegając od tematu
ce9c12ff7ee2a3b2f3ee0e58d7370b84_seg2.wav	1.5	3.0	tematu
4ec8528bdf91ecf0008dfa4a8733cea9_seg0.wav	0.0	1.5	na szczęście
4ec8528bdf91ecf0008dfa4a8733cea9_seg1.wav	0.75	2.25	różdżka
4ec8528bdf91ecf0008dfa4a8733cea9_seg2.wav	1.5	3.0	świetnie radziła
4ec8528bdf91ecf0008dfa4a8733cea9_seg3.wav	2.25	3.75	sobie z wszelkimi
4ec8528bdf91ecf0008dfa4a8733cea9_seg4.wav	3.0	4.5	zaklęciami
4ec8528bdf91ecf0008dfa4a8733cea9_seg5.wav	3.75	5.25	więc Celina
4ec8528bdf91ecf0008dfa4a8733cea9_seg6.wav	4.5	6.0	nabyła porządnie
4ec8528bdf91ecf0008dfa4a8733cea9_seg7.wav	5.25	6.75	odświeżona Iza
4ec8528bdf91ecf0008dfa4a8733cea9_seg8.wav	6.0	7.5	zadbana
4ec8528bdf91ecf0008dfa4a8733cea9_seg9.wav	6.75	8.25	
a26c376a0768c8c7a97332674b021000_seg0.wav	0.0	1.5	Zgodzisz się
a26c376a0768c8c7a97332674b021000_seg1.wav	0.75	2.25	się ze mną
a26c376a0768c8c7a97332674b021000_seg2.wav	1.5	3.0	
2248a2120f999e90844ff39dc09220ad_seg0.wav	0.0	1.5	na ulicy
2248a2120f999e90844ff39dc09220ad_seg1.wav	0.75	2.25	ulewa
2248a2120f999e90844ff39dc09220ad_seg2.wav	1.5	3.0	
385c1ac5478b5fc3b1231fc481920246_seg0.wav	0.0	1.5	ostatnie wyrazy
385c1ac5478b5fc3b1231fc481920246_seg1.wav	0.75	2.25	były widocznie ich
385c1ac5478b5fc3b1231fc481920246_seg2.wav	1.5	3.0	hasłem
385c1ac5478b5fc3b1231fc481920246_seg3.wav	2.25	3.75	
00cba28c1db990e1550c5e3093b0cd72_seg0.wav	0.0	1.5	to wystąpienie
00cba28c1db990e1550c5e3093b0cd72_seg1.wav	0.75	2.25	Rosjan Oburzył
00cba28c1db990e1550c5e3093b0cd72_seg2.wav	1.5	3.0	władze chińskie
00cba28c1db990e1550c5e3093b0cd72_seg3.wav	2.25	3.75	
6819b93e874c3576b5d30bf18a44d77b_seg0.wav	0.0	1.5	idealna
6819b93e874c3576b5d30bf18a44d77b_seg1.wav	0.75	2.25	pora na obejrzenie
6819b93e874c3576b5d30bf18a44d77b_seg2.wav	1.5	3.0	horroru
6819b93e874c3576b5d30bf18a44d77b_seg3.wav	2.25	3.75	
6614eab18bd2b2fa035174e400e10d20_seg0.wav	0.0	1.5	nawet jednoręki
6614eab18bd2b2fa035174e400e10d20_seg1.wav	0.75	2.25	zaniepokoił się
6614eab18bd2b2fa035174e400e10d20_seg2.wav	1.5	3.0	się pilnie i
6614eab18bd2b2fa035174e400e10d20_seg3.wav	2.25	3.75	i otarł usta
6614eab18bd2b2fa035174e400e10d20_seg4.wav	3.0	4.5	zarobki rękawa
6614eab18bd2b2fa035174e400e10d20_seg5.wav	3.75	5.25	
0e69ff24a7dd38e71e23d3da764d8740_seg0.wav	0.0	1.5	Do dzieła przy
0e69ff24a7dd38e71e23d3da764d8740_seg1.wav	0.75	2.25	przystąpimy około
0e69ff24a7dd38e71e23d3da764d8740_seg2.wav	1.5	3.0	koło północy
0e69ff24a7dd38e71e23d3da764d8740_seg3.wav	2.25	3.75	
72e18b2f700c329cf456204138175bb2_seg0.wav	0.0	1.5	Uwielbiam lat
72e18b2f700c329cf456204138175bb2_seg1.wav	0.75	2.25	latać gdy na niebo
72e18b2f700c329cf456204138175bb2_seg2.wav	1.5	3.0	bosko nie widnieją
72e18b2f700c329cf456204138175bb2_seg3.wav	2.25	3.75	gwiazdy
72e18b2f700c329cf456204138175bb2_seg4.wav	3.0	4.5	
7711ba81ee1263e916e7939766ac6e0c_seg0.wav	0.0	1.5	domyślam się co
7711ba81ee1263e916e7939766ac6e0c_seg1.wav	0.75	2.25	co by z tego wynikło
7711ba81ee1263e916e7939766ac6e0c_seg2.wav	1.5	3.0	szkło
8da3cab976deefa621c336397c9dd119_seg0.wav	0.0	1.5	czarna dziura
8da3cab976deefa621c336397c9dd119_seg1.wav	0.75	2.25	ciemna materia
8da3cab976deefa621c336397c9dd119_seg2.wav	1.5	3.0	bateria dylatacja
8da3cab976deefa621c336397c9dd119_seg3.wav	2.25	3.75	stacja czasu
8da3cab976deefa621c336397c9dd119_seg4.wav	3.0	4.5	zakrzywienie czasoprzestrzeni
8da3cab976deefa621c336397c9dd119_seg5.wav	3.75	5.25	przestrzeni
8da3cab976deefa621c336397c9dd119_seg6.wav	4.5	6.0	
33d1c5384b25c322c139d943ba0fb3c1_seg0.wav	0.0	1.5	spojrzałem
33d1c5384b25c322c139d943ba0fb3c1_seg1.wav	0.75	2.25	na nią z
33d1c5384b25c322c139d943ba0fb3c1_seg2.wav	1.5	3.0	wdzięcznością
33d1c5384b25c322c139d943ba0fb3c1_seg3.wav	2.25	3.75	
6be45118d54487532fb565e6fa3ce82c_seg0.wav	0.0	1.5	dokąd poszły
867fdced47a3f4574d06fdb5338b8dd0_seg0.wav	0.0	1.5	od krzyknął
867fdced47a3f4574d06fdb5338b8dd0_seg1.wav	0.75	2.25	uradowana
867fdced47a3f4574d06fdb5338b8dd0_seg2.wav	1.5	3.0	wznoszące
867fdced47a3f4574d06fdb5338b8dd0_seg3.wav	2.25	3.75	ręce ku górze
867fdced47a3f4574d06fdb5338b8dd0_seg4.wav	3.0	4.5	gdy skierowała
867fdced47a3f4574d06fdb5338b8dd0_seg5.wav	3.75	5.25	twarz w kierunku
867fdced47a3f4574d06fdb5338b8dd0_seg6.wav	4.5	6.0	ognia
867fdced47a3f4574d06fdb5338b8dd0_seg7.wav	5.25	6.75	
91b669d4c155772ff5ed99aac65dd555_seg0.wav	0.0	1.5	i pytanie
91b669d4c155772ff5ed99aac65dd555_seg1.wav	0.75	2.25	idealnie temu
91b669d4c155772ff5ed99aac65dd555_seg2.wav	1.5	3.0	Czemu posłużyło i
91b669d4c155772ff5ed99aac65dd555_seg3.wav	2.25	3.75	i Podrapał się po głowie
91b669d4c155772ff5ed99aac65dd555_seg4.wav	3.0	4.5	po głowie patrząc
91b669d4c155772ff5ed99aac65dd555_seg5.wav	3.75	5.25	gdzieś w przestrzeń
91b669d4c155772ff5ed99aac65dd555_seg6.wav	4.5	6.0	
dd1aa1e1723f6bedd909c57e76c50346_seg0.wav	0.0	1.5	inspektor spoko
dd1aa1e1723f6bedd909c57e76c50346_seg1.wav	0.75	2.25	oglądam usług
dd1aa1e1723f6bedd909c57e76c50346_seg2.wav	1.5	3.0	ze zdziwienia
dd1aa1e1723f6bedd909c57e76c50346_seg3.wav	2.25	3.75	to na jednego
dd1aa1e1723f6bedd909c57e76c50346_seg4.wav	3.0	4.5	to na drugiego
dd1aa1e1723f6bedd909c57e76c50346_seg5.wav	3.75	5.25	jego z nas
dd1aa1e1723f6bedd909c57e76c50346_seg6.wav	4.5	6.0	
c8026c9eac3121e2730fc065169caa6e_seg0.wav	0.0	1.5	jest dobrze
c8026c9eac3121e2730fc065169caa6e_seg1.wav	0.75	2.25	dobrze uzbrojony
c8026c9eac3121e2730fc065169caa6e_seg2.wav	1.5	3.0	
5c357fe8e8c4720ed947086772cfd26b_seg0.wav	0.0	1.5	twój charakter
5c357fe8e8c4720ed947086772cfd26b_seg1.wav	0.75	2.25	te pisma
5c357fe8e8c4720ed947086772cfd26b_seg2.wav	1.5	3.0	
6a5517c080c4ba7bcc35102e2bfce0f0_seg0.wav	0.0	1.5	przyjemna Tai
6a5517c080c4ba7bcc35102e2bfce0f0_seg1.wav	0.75	2.25	ruszająca
6a5517c080c4ba7bcc35102e2bfce0f0_seg2.wav	1.5	3.0	rozmowa toczyła się
6a5517c080c4ba7bcc35102e2bfce0f0_seg3.wav	2.25	3.75	jak przypuszczam
6a5517c080c4ba7bcc35102e2bfce0f0_seg4.wav	3.0	4.5	puszczam w gabinecie prof
6a5517c080c4ba7bcc35102e2bfce0f0_seg5.wav	3.75	5.25	profesora
6a5517c080c4ba7bcc35102e2bfce0f0_seg6.wav	4.5	6.0	
9a8097cd02712500f76c86cd6739be24_seg0.wav	0.0	1.5	wie ile do
9a8097cd02712500f76c86cd6739be24_seg1.wav	0.75	2.25	dokładnie czasu
9a8097cd02712500f76c86cd6739be24_seg2.wav	1.5	3.0	potrzebuję na dotarcie
9a8097cd02712500f76c86cd6739be24_seg3.wav	2.25	3.75	swoim tempem
9a8097cd02712500f76c86cd6739be24_seg4.wav	3.0	4.5	na uczelnię
9a8097cd02712500f76c86cd6739be24_seg5.wav	3.75	5.25	
ff9d96beb1a791abd0c6e3f0d0262d6e_seg0.wav	0.0	1.5	Cześć na
ff9d96beb1a791abd0c6e3f0d0262d6e_seg1.wav	0.75	2.25	napisów jest
ff9d96beb1a791abd0c6e3f0d0262d6e_seg2.wav	1.5	3.0	idzie Raczek
ff9d96beb1a791abd0c6e3f0d0262d6e_seg3.wav	2.25	3.75	część waltornia
ff9d96beb1a791abd0c6e3f0d0262d6e_seg4.wav	3.0	4.5	
83ef723414aa40b2cfc89d9a951836dc_seg0.wav	0.0	1.5	O mnie się nie
83ef723414aa40b2cfc89d9a951836dc_seg1.wav	0.75	2.25	nie poradzę
83ef723414aa40b2cfc89d9a951836dc_seg2.wav	1.5	3.0	poradzę sobie
83ef723414aa40b2cfc89d9a951836dc_seg3.wav	2.25	3.75	
39e90d45b892eb4790494ea3b23adde9_seg0.wav	0.0	1.5	wiedziała
39e90d45b892eb4790494ea3b23adde9_seg1.wav	0.75	2.25	że razem są nara
39e90d45b892eb4790494ea3b23adde9_seg2.wav	1.5	3.0	narażenie na przygodę
39e90d45b892eb4790494ea3b23adde9_seg3.wav	2.25	3.75	pogoda niemal co krok
39e90d45b892eb4790494ea3b23adde9_seg4.wav	3.0	4.5	krok po prostu tak
39e90d45b892eb4790494ea3b23adde9_seg5.wav	3.75	5.25	to takie były ich Harry
39e90d45b892eb4790494ea3b23adde9_seg6.wav	4.5	6.0	charaktery
39e90d45b892eb4790494ea3b23adde9_seg7.wav	5.25	6.75	
caa03bbcca21bdf9419c304d91b16ab5_seg0.wav	0.0	1.5	Jest godzina 3
caa03bbcca21bdf9419c304d91b16ab5_seg1.wav	0.75	2.25	13:20
caa03bbcca21bdf9419c304d91b16ab5_seg2.wav	1.5	3.0	
e566b142643cffcaab0a9a66d2b87621_seg0.wav	0.0	1.5	mówiłaś że
e566b142643cffcaab0a9a66d2b87621_seg1.wav	0.75	2.25	że wyjedziesz ze mną
e566b142643cffcaab0a9a66d2b87621_seg2.wav	1.5	3.0	ze mną
1c63ec8d17136c978464b3be8ee8e62c_seg0.wav	0.0	1.5	powiększone
a3894a9f9475c304daceff5f9cc89eb4_seg0.wav	0.0	1.5	pojedziesz ze mną
a3894a9f9475c304daceff5f9cc89eb4_seg1.wav	0.75	2.25	za mną
a3894a9f9475c304daceff5f9cc89eb4_seg2.wav	1.5	3.0	
ff6bc59aecdda2d5ab5bac0e8a1f1c26_seg0.wav	0.0	1.5	grobowe milczenie
ff6bc59aecdda2d5ab5bac0e8a1f1c26_seg1.wav	0.75	2.25	w zakładzie
ff6bc59aecdda2d5ab5bac0e8a1f1c26_seg2.wav	1.5	3.0	staje się coraz bardziej
ff6bc59aecdda2d5ab5bac0e8a1f1c26_seg3.wav	2.25	3.75	bardziej dręczące
ff6bc59aecdda2d5ab5bac0e8a1f1c26_seg4.wav	3.0	4.5	
bf246d58a639337d5824f8628e1c1c20_seg0.wav	0.0	1.5	tak
bf246d58a639337d5824f8628e1c1c20_seg1.wav	0.75	2.25	tak
bf246d58a639337d5824f8628e1c1c20_seg2.wav	1.5	3.0	
0417ce3c83e4d4133bc5998e104e34fa_seg0.wav	0.0	1.5	przecież ma pełen
0417ce3c83e4d4133bc5998e104e34fa_seg1.wav	0.75	2.25	Dworek złota
0417ce3c83e4d4133bc5998e104e34fa_seg2.wav	1.5	3.0	
dcfbbb229aea115f05b4cb5b88066517_seg0.wav	0.0	1.5	czy Basia da radę
dcfbbb229aea115f05b4cb5b88066517_seg1.wav	0.75	2.25	da radę przyjechać na
dcfbbb229aea115f05b4cb5b88066517_seg2.wav	1.5	3.0	pogrzeb
db439bac224b9d7277ce2b410f7fd445_seg0.wav	0.0	1.5	wreszcie z ciężki
db439bac224b9d7277ce2b410f7fd445_seg1.wav	0.75	2.25	ciężkim westchnieniem po
db439bac224b9d7277ce2b410f7fd445_seg2.wav	1.5	3.0	poszedłem ku domowi
db439bac224b9d7277ce2b410f7fd445_seg3.wav	2.25	3.75	
ef2d335b7b8c9bf50ff092f573716ade_seg0.wav	0.0	1.5	w dodatku za
ef2d335b7b8c9bf50ff092f573716ade_seg1.wav	0.75	2.25	zapytał
ef2d335b7b8c9bf50ff092f573716ade_seg2.wav	1.5	3.0	miarka okolce z
ef2d335b7b8c9bf50ff092f573716ade_seg3.wav	2.25	3.75	zakazane gola
ef2d335b7b8c9bf50ff092f573716ade_seg4.wav	3.0	4.5	i pochwalił
ef2d335b7b8c9bf50ff092f573716ade_seg5.wav	3.75	5.25	paliwo gozanti do
ef2d335b7b8c9bf50ff092f573716ade_seg6.wav	4.5	6.0	która padał
ef2d335b7b8c9bf50ff092f573716ade_seg7.wav	5.25	6.75	o przyjaciółce
ef2d335b7b8c9bf50ff092f573716ade_seg8.wav	6.0	7.5	
5f945a6117cd6b0d9af639a56d49eb3c_seg0.wav	0.0	1.5	prezentuj broń
cad9bae45d2bb33a507f9a2a49bbfd3c_seg0.wav	0.0	1.5	spojrzyj tylko
cad9bae45d2bb33a507f9a2a49bbfd3c_seg1.wav	0.75	2.25	tylko jak mnie
cad9bae45d2bb33a507f9a2a49bbfd3c_seg2.wav	1.5	3.0	urządziłeś
cad9bae45d2bb33a507f9a2a49bbfd3c_seg3.wav	2.25	3.75	dodała
cad9bae45d2bb33a507f9a2a49bbfd3c_seg4.wav	3.0	4.5	oglądając sposoby
cad9bae45d2bb33a507f9a2a49bbfd3c_seg5.wav	3.75	5.25	sobie
431dd8d0f88a3c5ab340e4da71735314_seg0.wav	0.0	1.5	brak skupienia
431dd8d0f88a3c5ab340e4da71735314_seg1.wav	0.75	2.25	kupienia na tym co się działo
431dd8d0f88a3c5ab340e4da71735314_seg2.wav	1.5	3.0	w salach lekcyjnych
431dd8d0f88a3c5ab340e4da71735314_seg3.wav	2.25	3.75	lekcyjnych
7eb93878346a8e613d7b488ee85ec327_seg0.wav	0.0	1.5	jedna noga już
